Series,Domain,Culture,Experiment,Age,Run,Alpha 1,Metric 1,Alpha 2,Metric 2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,04,3,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,04,4,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,04,5,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,04,6,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,04,7,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,04,8,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,04,9,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,04,10,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,04,11,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,04,12,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,04,13,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,04,14,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,05,0,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,05,1,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,05,2,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,05,3,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,05,4,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,05,5,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,05,6,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,05,7,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,05,8,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,05,9,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,05,10,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,05,11,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,05,12,0.8,-7.730364873217986e-05,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,05,13,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,05,14,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,06,0,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,06,1,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,06,2,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,06,3,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,06,4,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,06,5,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,06,6,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,06,7,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,06,8,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,06,9,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,06,10,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,06,11,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,06,12,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,06,13,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,06,14,0.8,-7.730364873217986e-05,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,08,0,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,08,1,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,08,2,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,08,3,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,08,4,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,08,5,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,08,6,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,08,7,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,08,8,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,08,9,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,08,10,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,08,11,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,08,12,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,08,13,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,PerceptualDecisionMaking,08,14,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,01,0,0.85,0.1555555555555556,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,01,1,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,01,2,0.8,0.1629629629629629,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,01,3,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,01,4,0.8,0.1629629629629629,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,01,5,0.8,0.1629629629629629,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,01,6,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,01,7,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,01,8,0.8,0.1629629629629629,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,01,9,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,01,10,0.8,-0.0444444444444444,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,01,11,0.8,0.3264550264550263,0.8,0.6
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,01,12,0.85,0.3259259259259259,0.85,0.4
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,01,13,0.8,0.1629629629629629,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,01,14,0.8,0.1629629629629629,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,02,0,0.8,0.1629629629629629,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,02,1,0.9,0.2817460317460316,0.8,0.4
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,02,2,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,02,3,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,02,4,1.15,0.1999999999999999,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,02,5,0.8,0.3259259259259259,0.8,0.4
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,02,6,1.08,0.1555555555555556,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,02,7,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,02,8,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,02,9,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,02,10,0.8,0.1629629629629629,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,02,11,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,02,12,0.8,0.1629629629629629,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,02,13,0.8,0.1629629629629629,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,02,14,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,03,0,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,03,1,1.2,0.1634920634920633,0.8,0.4
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,03,2,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,03,3,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,03,4,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,03,5,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,03,6,0.98,0.3259259259259259,0.98,0.4
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,03,7,0.8,0.2447089947089948,0.8,0.4
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,03,8,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,03,9,0.8,0.2817460317460316,0.8,0.4
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,03,10,0.92,-0.0002645502645503,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,03,11,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,03,12,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,03,13,0.8,0.1997354497354497,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,03,14,0.8,0.1629629629629629,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,04,0,0.9,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,04,1,1.06,0.6000000000000001,0.8,0.6
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,04,2,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,04,3,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,04,4,1.2,0.3999999999999999,1.2,0.4
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,04,5,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,04,6,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,04,7,0.8,0.1629629629629629,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,04,8,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,04,9,1.15,0.4005291005291005,1.15,0.6
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,04,10,0.9,0.8,0.8,0.8
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,04,11,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,04,12,1.1,0.1999999999999999,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,04,13,0.8,0.3259259259259259,0.8,0.4
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,04,14,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,05,0,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,05,1,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,05,2,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,05,3,0.8,0.7264550264550265,0.8,1.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,05,4,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,05,5,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,05,6,0.94,0.1629629629629629,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,05,7,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,05,8,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,05,9,1.2,0.3632275132275131,0.8,0.6
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,05,10,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,05,11,1.15,0.1629629629629629,1.15,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,05,12,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,05,13,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,05,14,0.8,0.1629629629629629,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,06,0,1.04,0.3634920634920635,1.04,0.6
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,06,1,0.85,0.0817460317460316,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,06,2,0.8,0.3259259259259259,0.8,0.4
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,06,3,1.04,0.1999999999999999,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,06,4,0.9,0.5259259259259259,0.9,0.6
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,06,5,0.98,0.3999999999999999,0.8,0.4
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,06,6,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,06,7,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,06,8,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,06,9,0.8,0.1999999999999999,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,06,10,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,06,11,0.85,0.1629629629629629,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,06,12,0.8,0.3259259259259259,0.8,0.4
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,06,13,0.9,0.1634920634920633,0.9,0.4
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,06,14,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,08,0,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,08,1,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,08,2,0.8,0.1629629629629629,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,08,3,1.02,0.3999999999999999,0.8,0.4
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,08,4,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,08,5,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,08,6,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,08,7,0.8,0.2447089947089948,0.8,0.4
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,08,8,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,08,9,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,08,10,0.8,0.1629629629629629,0.8,0.2
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,08,11,0.8,0.3629629629629629,0.8,0.4
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,08,12,0.98,0.3999999999999999,0.98,0.4
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,08,13,0.8,0.0,0.8,0.0
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,GoNogo,08,14,1.1,0.2746031746031745,1.1,0.3119047619047619
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,01,0,0.8,0.6562016391713591,0.8,14.839811678308957
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,01,1,0.8,0.5676462737777264,0.8,16.135841370481593
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,01,2,0.8,0.8860654741039511,0.8,14.45499015550568
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,01,3,0.8,0.6486375870247476,0.8,16.13714478540121
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,01,4,0.8,0.778123635608902,0.8,15.689009414145191
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,01,5,0.8,0.6599858604608421,0.8,12.915178050441297
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,01,6,0.8,0.7744448914074288,0.8,3.527501695696921
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,01,7,0.8,0.0,0.8,16.137247272551182
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,01,8,0.8,0.7124354531767497,0.8,14.419473040495836
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,01,9,0.8,0.6368177508578362,0.8,16.11365885840553
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,01,10,0.8,0.8856628526941516,0.8,2.6283334667620317
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,01,11,0.8,0.6176000149499092,0.8,16.134247657979756
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,01,12,0.8,0.8856642934141895,0.8,2.628335214807328
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,01,13,0.8,0.5563211314119768,0.8,16.136960157317596
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,01,14,0.8,0.776366447703068,0.8,14.06463374717066
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,02,0,0.8,0.7461154750340808,0.8,13.304118898617816
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,02,1,0.8,0.6990297496019197,0.8,15.470827301547638
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,02,2,0.8,0.5852007620893449,0.8,16.136109985023065
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,02,3,0.8,0.6471124025175277,0.8,16.000597603900815
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,02,4,0.8,0.4711076414447239,0.8,16.137142203579543
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,02,5,0.8,0.6232492474013858,0.8,16.134249599988188
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,02,6,0.8,0.4803453621687863,0.8,16.095705295442105
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,02,7,0.8,0.7751263401308338,0.8,16.120500956407927
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,02,8,0.8,0.7833872125349154,0.8,15.269116687233367
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,02,9,0.8,0.7615990688781819,0.8,11.45518125114882
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,02,10,0.8,0.7771505502469562,0.8,15.695267685664769
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,02,11,0.8,0.6898820101226103,0.8,16.11571220208517
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,02,12,0.8,0.7657601676387369,0.8,15.853125537247486
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,02,13,0.8,0.6489322020212507,0.8,16.109729953971907
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,02,14,0.8,0.677989650378445,0.8,15.960564325021386
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,03,0,0.8,0.5513675513345888,0.8,15.961067549900752
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,03,1,0.8,0.5515466548806773,0.8,16.099632221576556
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,03,2,0.8,0.6729020220945319,0.8,15.16512168740579
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,03,3,0.8,0.719251951287454,0.8,12.569097402664775
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,03,4,0.8,0.7009635694593971,0.8,15.691411274257678
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,03,5,0.8,0.5238397544635887,0.8,16.136218126917576
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,03,6,0.8,0.3762582070326786,0.8,15.924364498245096
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,03,7,0.8,0.6743704472965117,0.8,15.93346643298078
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,03,8,0.8,0.6085562113246532,0.8,15.893383416751124
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,03,9,0.8,0.5563820107053663,0.8,16.12332449021445
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,03,10,0.8,0.6418857036874065,0.8,15.21179779412446
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,03,11,0.8,0.76043289216481,0.8,8.63193206604356
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,03,12,0.8,0.7844771062695012,0.8,15.77626817730848
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,03,13,0.8,0.6487814454308491,0.8,16.00990750825785
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,03,14,0.8,0.7808411148935018,0.8,15.724103807760686
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,04,0,0.8,0.8748769104689906,0.8,14.691009113524611
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,04,1,0.8,0.65424940491346,0.8,16.11390047352297
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,04,2,0.8,0.7426778125346839,0.8,15.86791151761943
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,04,3,0.8,0.6608536218577814,0.8,14.56496358223135
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,04,4,0.8,0.7356267259194542,0.8,15.088375692552315
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,04,5,0.8,0.6178948755618461,0.8,16.026226611902267
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,04,6,0.8,0.6125221458464656,0.8,15.9234882793999
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,04,7,0.8,0.7653188039678707,0.8,10.279092456408709
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,04,8,0.8,0.0,0.8,16.137247272551182
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,04,9,0.8,0.6501614498233704,0.8,16.04793158605937
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,04,10,0.8,0.5562607806605839,0.8,16.08728299923584
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,04,11,0.8,0.7687452724025923,0.8,15.974924516509622
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,04,12,0.8,0.7342617220115559,0.8,15.307635488921727
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,04,13,0.8,0.5442189969007142,0.8,14.594848761419769
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,04,14,0.8,0.7723722021913408,0.8,15.995603082337306
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,05,0,0.8,0.7010876303980764,0.8,15.322518414500372
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,05,1,0.8,0.5379284025983262,0.8,15.593212717850273
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,05,2,0.8,0.6595771757974493,0.8,16.135836261166926
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,05,3,0.8,0.5305874595872089,0.8,15.783311338735206
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,05,4,0.8,0.5663839035686246,0.8,16.034578198227905
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,05,5,0.8,0.8798459738867327,0.8,7.270195248580133
exp_series_1_null_1_celegans_syn_size,celegans,syn_size,mackey_glass,05,6,0.8,0.6279653991771267,0.8,16.031085062322575
